StateName,County,Countyrate,City,Salestaxrate,AlachuaCounty,7%
,,,Table Grove,7.75%,Table Grove,
,,,Smithfield,7.75%,Fulton County,
,,,Saint David,7.75%,Saint David,
,,,Fiatt,7.75%,Fulton County,
,,,Bryant,7.75%,Bryant,
,,,Norris,7.75%,Norris (Fulton Co),
,,,Marietta,7.75%,Fulton County,
,,,Liverpool,7.75%,Liverpool,
,,,Ellisville,7.75%,Fulton County,
,,,Dunfermline,7.75%,Dunfermline,
,,,,,,
,,,,,,
Illinois,Gallatin County,7.25%,Shawneetown,7%,Shawneetown,
,,,Ridgway,7%,Ridgway,
,,,Equality,7%,Equality,
,,,Omaha,7%,Gallatin County,
,,,Junction,7%,Gallatin County,
,,,New Haven,7%,New Haven,
,,,,,,
,,,,,,
Illinois,Greene County,7.25%,Carrollton,7.25%,Carrollton,
,,,Roodhouse,7.25%,Roodhouse,
,,,White Hall,7.25%,White Hall,
,,,Greenfield,7.25%,Greenfield,
,,,Kane,7.25%,Kane,
,,,Eldred,7.25%,Greene County,
,,,Wrights,7.25%,Greene County,
,,,Hillview,7.25%,Hillview,
,,,Patterson,7.25%,Wilmington (Greene Co),
,,,Rockbridge,7.25%,Rockbridge,
,,,,,,
,,,,,,
Illinois,Grundy County,6.25%,Morris,6.25%,Morris,
,,,Minooka,6.25%,Minooka (Grundy Co),
,,,Coal City,6.25%,Coal City (Grundy Co),
,,,Gardner,6.25%,Gardner,
,,,Mazon,6.25%,Grundy County,
,,,Braceville,6.25%,Braceville (Grundy Co),
,,,Verona,6.25%,Grundy County,
,,,South Wilmington,6.25%,South Wilmington,
,,,Kinsman,6.25%,Grundy County,
,,,,,,
,,,,,,
Illinois,Hamilton County,8.25%,Mc Leansboro,8%,Mcleansboro,
,,,Dahlgren,8%,Hamilton County,
,,,Broughton,8%,Hamilton County,
,,,Macedonia,8%,Franklin County,
,,,Dale,8%,Hamilton County,
,,,Springerton,8%,Hamilton County,
,,,,,,
,,,,,,
Illinois,Hancock County,7.00%,Carthage,7%,Carthage,
,,,Hamilton,6%,Hamilton,
,,,Warsaw,6%,Warsaw,
,,,Dallas City,6%,Hancock County,
,,,La Harpe,6%,La Harpe,
,,,Nauvoo,7%,Nauvoo,
,,,Augusta,6%,Augusta,
,,,Niota,6%,Hancock County,
,,,Bowen,6%,Bowen,
,,,Basco,6%,Hancock County,
,,,Colusa,6%,Hancock County,
,,,Ferris,6%,Ferris,
,,,Sutter,6%,Hancock County,
,,,Elvaston,6%,Elvaston,
,,,West Point,6%,Hancock County,
,,,,,,
,,,,,,
Illinois,Hardin County,8.25%,Elizabethtown,8%,Hardin County,
,,,Rosiclare,8%,Rosiclare,
,,,Cave In Rock,8%,Cave-In-Rock,
,,,,,,
,,,,,,
Illinois,Henderson County,7.25%,Oquawka,7%,Oquawka,
,,,Stronghurst,7%,Stronghurst,
,,,Gladstone,7%,Gladstone,
,,,Lomax,7%,Lomax,
,,,Biggsville,7%,Biggsville,
,,,Carman,7%,Henderson County,
,,,Media,7%,Media,
,,,Raritan,7%,Henderson County,
,,,,,,
,,,,,,
Illinois,Henry County,8.25%,Kewanee,8%,Kewanee,
,,,Geneseo,8%,Geneseo,
,,,Colona,8%,Colona,
,,,Orion,8%,Henry County,
,,,Galva,8%,Galva,
,,,Cambridge,8%,Henry County,
,,,Atkinson,8%,Henry County,
,,,Annawan,8%,Henry County,
,,,Woodhull,8%,Woodhull,
,,,Alpha,8%,Alpha,
,,,Lynn Center,8%,Henry County,
,,,Andover,8%,Andover,
,,,Osco,8%,Henry County,
,,,Ophiem,8%,Henry County,
,,,Hooppole,8%,Hooppole,
,,,Bishop Hill,8%,Bishop Hill,
,,,,,,
,,,,,,
Illinois,Iroquois County,7.25%,Watseka,7%,Watseka,
,,,Clifton,7%,Clifton,
,,,Milford,7%,Milford,
,,,Onarga,7%,Onarga,
,,,Gilman,7%,Gilman,
,,,Cissna Park,7%,Iroquois County,
,,,Loda,7%,Iroquois County,
,,,Sheldon,7%,Sheldon,
,,,Ashkum,7%,Ashkum,
,,,Buckley,7%,Buckley,
,,,Martinton,7%,Martinton,
,,,Danforth,7%,Danforth,
,,,Crescent City,7%,Crescent,
,,,Donovan,7%,Donovan,
,,,Beaverville,7%,Beaverville,
,,,Goodwine,7%,Iroquois County,
,,,Iroquois,7%,Iroquois,
,,,Papineau,7%,Papineau,
,,,Woodland,7%,Iroquois County,
,,,Stockland,7%,Iroquois County,
,,,Thawville,7%,Thawville,
,,,Wellington,7%,Wellington,
,,,Claytonville,7%,Iroquois County,
,,,,,,
,,,,,,
Illinois,Jackson County,9.75%,Carbondale,9.75%,Carbondale (Jackson Co),
,,,Murphysboro,7.25%,Jackson County,
,,,De Soto,7.25%,Jackson County,
,,,Makanda,7.25%,Jackson County,
,,,Ava,7.25%,Jackson County,
,,,Elkville,7.25%,Jackson County,
,,,Campbell Hill,7.25%,Jackson County,
,,,Vergennes,7.25%,Jackson County,
,,,Grand Tower,7.25%,Grand Tower,
,,,Jacob,7.25%,Jackson County,
,,,Dowell,7.25%,Dowell,
,,,Gorham,7.25%,Jackson County,
,,,Pomona,7.25%,Jackson County,
,,,,,,
,,,,,,
Illinois,Jasper County,7.25%,Newton,7%,Jasper County,
,,,Montrose,7%,Jasper County,
,,,Wheeler,7%,Jasper County,
,,,Willow Hill,7%,Jasper County,
,,,Hidalgo,7%,Jasper County,
,,,Yale,7%,Jasper County,
,,,Sainte Marie,7%,Sainte Marie,
,,,West Liberty,7%,Jasper County,
,,,,,,
Illinois,Jefferson County,9.50%,Mount Vernon,10%,Mount Vernon,
,,,Bluford,7%,Jefferson County,
,,,Woodlawn,7%,Jefferson County,
,,,Dix,7%,Jefferson County,
,,,Bonnie,7%,Jefferson County,
,,,Belle Rive,7%,Jefferson County,
,,,Opdyke,7%,Jefferson County,
,,,Waltonville,7%,Jefferson County,
,,,Texico,7%,Jefferson County,
,,,Scheller,7%,Jefferson County,
,,,Ina,7%,Ina,
,,,,,,
,,,,,,
Illinois,Jersey County,8.50%,Jerseyville,9%,Jerseyville,
,,,Brighton,8%,Jersey County,
,,,Grafton,8%,Jersey County,
,,,Dow,8%,Jersey County,
,,,Elsah,8%,Jersey County,
,,,Fieldon,8%,Jersey County,
,,,Fidelity,8%,Fidelity,
,,,,,,
,,,,,,
Illinois,Jo Daviess County,7.75%,Galena,7%,Jo Daviess County,
,,,East Dubuque,8%,East Dubuque,
,,,Stockton,7%,Jo Daviess County,
,,,Elizabeth,7%,Jo Daviess County,
,,,Warren,7%,Warren,
,,,Hanover,7%,Hanover,
,,,Apple River,7%,Jo Daviess County,
,,,Scales Mound,7%,Jo Daviess County,
,,,Nora,7%,Nora,
,,,,,,
,,,,,,
Illinois,Johnson County,8.50%,Vienna,8%,Johnson County,
,,,Goreville,8%,Johnson County,
,,,Ozark,8%,Johnson County,
,,,Buncombe,9%,Union County,
,,,Simpson,8%,Johnson County,
,,,Grantsburg,8%,Johnson County,
,,,Boles,8%,Johnson County,
,,,Cypress,8%,Cypress,
,,,New Burnside,8%,New Burnside,
,,,,,,
,,,,,,
Illinois,Kane County,9.00%,Carpentersville,9%,Carpentersville,
,,,Saint Charles,8%,Saint Charles (Kane Co),
,,,Batavia,8%,Batavia (Kane Co),
,,,Geneva,8%,Geneva,
,,,Saint Charles,7%,Campton Hills,
,,,South Elgin,8%,South Elgin,
,,,Elgin,7%,Kane County,
,,,North Aurora,8%,North Aurora,
,,,Dundee,9%,West Dundee,
,,,Hampshire,7%,Kane County,
,,,Sugar Grove,8%,Sugar Grove,
,,,Elburn,8%,Elburn,
,,,Gilberts,8%,Gilberts,
,,,Maple Park,7%,Kane County,
,,,Big Rock,7%,Big Rock,
,,,Burlington,7%,Burlington,
,,,Lafox,7%,Kane County,
,,,Wasco,7%,Campton Hills,
,,,Kaneville,7%,Kaneville,
,,,Mooseheart,7%,Kane County,
,,,,,,
,,,,,,
Illinois,Kankakee County,8.25%,Kankakee,8%,Kankakee,
,,,Bourbonnais,6%,Bourbonnais,
,,,Manteno,6%,Manteno,
,,,Bradley,7%,Bradley,
,,,Momence,6%,Kankakee County,
,,,Saint Anne,6%,Kankakee County,
,,,Grant Park,6%,Kankakee County,
,,,Chebanse,7%,Chebanse (Iroquois Co),
,,,Herscher,7%,Herscher,
,,,Bonfield,6%,Kankakee County,
,,,Essex,6%,Essex,
,,,Reddick,6%,Kankakee County,
,,,Buckingham,6%,Kankakee County,
,,,Aroma Park,6%,Aroma Park,
,,,Union Hill,6%,Union Hill,
,,,Hopkins Park,8%,Hopkins Park,
,,,Pembroke Township,6%,Kankakee County,
,,,,,,
,,,,,,
Illinois,Kendall County,8.50%,Oswego,9%,Oswego,
,,,Montgomery,8%,Montgomery (Kane Co),
,,,Yorkville,8%,Yorkville,
,,,Plano,7%,Plano,
,,,Newark,7%,Kendall County,
,,,Bristol,7%,Kendall County,
,,,Millbrook,7%,Millbrook,
,,,,,,
,,,,,,
Illinois,Knox County,8.75%,Galesburg,9%,Galesburg,
,,,Knoxville,8%,Knoxville,
,,,Abingdon,8%,Abingdon,
,,,Wataga,8%,Wataga,
,,,Oneida,8%,Oneida,
,,,Yates City,8%,Yates,
,,,Dahinda,8%,Knox County,
,,,Gilson,8%,Knox County,
,,,Altona,8%,Altona,
,,,Williamsfield,8%,Williamsfield,
,,,East Galesburg,8%,East Galesburg,
,,,Maquon,8%,Knox County,
,,,Rio,8%,Knox County,
,,,Victoria,8%,Victoria,
,,,Henderson,8%,Henderson,
,,,Saint Augustine,8%,Knox County,
,,,,,,
,,,,,,
Illinois,La Salle County,7.50%,Ottawa,7%,Ottawa,
,,,Streator,8%,Streator (La Salle Co),
,,,Peru,8%,Peru,
,,,La Salle,8%,La Salle,
,,,Mendota,7%,Mendota,
,,,Marseilles,7%,Marseilles,
,,,Oglesby,7%,Oglesby,
,,,Sheridan,7%,La Salle County,
,,,Earlville,7%,Earlville,
,,,Seneca,7%,Seneca (La Salle Co),
,,,Utica,7%,North Utica,
,,,Leland,7%,Leland,
,,,Tonica,7%,La Salle County,
,,,Grand Ridge,7%,La Salle County,
,,,Serena,7%,La Salle County,
,,,Lostant,7%,Lostant,
,,,Ransom,7%,Ransom,
,,,Millington,7%,Millington (Kendall Co),
,,,Dana,7%,La Salle County,
,,,Wedron,7%,La Salle County,
,,,Leonore,7%,Leonore,
,,,Rutland,7%,Rutland,
,,,Triumph,7%,La Salle County,
,,,Troy Grove,7%,Troy Grove,
,,,Cedar Point,7%,Cedar Point,
,,,,,,
,,,,,,
Illinois,Lake County,8.75%,Waukegan,8.50%,Waukegan,
,,,Round Lake,7.50%,Round Lake Beach,
,,,Buffalo Grove,8.00%,Buffalo Grove (Lake Co),
,,,Lake Zurich,7.50%,Lake Zurich,
,,,Gurnee,8.50%,Waukegan,
,,,Mundelein,8.00%,Mundelein,
,,,Grayslake,7.00%,Grayslake,
,,,Lake Villa,7.00%,Lake County,
,,,Highland Park,8.00%,Highland Park,
,,,Libertyville,8.00%,Libertyville,
,,,Deerfield,8.00%,Deerfield (Lake Co),
,,,Zion,7.00%,Zion,
,,,Vernon Hills,7.25%,Vernon Hills,
,,,Antioch,7.00%,Lake County,
,,,Lake Forest,8.00%,Lake Forest,
,,,Wauconda,7.00%,Wauconda,
,,,North Chicago,7.00%,North Chicago,
,,,Lake Bluff,8.00%,Lake Bluff,
,,,Ingleside,7.00%,Lake County,
,,,Wadsworth,8.00%,Wadsworth,
,,,Fox Lake,7.00%,Fox Lake (Lake Co),
,,,Lincolnshire,8.00%,Lincolnshire,
,,,Winthrop Harbor,7.00%,Winthrop Harbor,
,,,Highwood,8.75%,Highwood,
,,,Great Lakes,7.00%,North Chicago,
,,,Russell,7.00%,Lake County,
,,,Fort Sheridan,8.75%,Highwood,
,,,,,,
,,,,,,
Illinois,Lawrence County,7.25%,Lawrenceville,7%,Lawrence County,
,,,Bridgeport,7%,Bridgeport,
,,,Sumner,7%,Sumner,
,,,Saint Francisville,7%,Saint Francisville,
,,,,,,
,,,,,,
Illinois,Lee County,8.25%,Dixon,8%,Dixon,
,,,Amboy,8%,Amboy,
,,,Ashton,8%,Ashton,
,,,Franklin Grove,8%,Franklin Grove,
,,,Paw Paw,8%,Paw Paw,
,,,Sublette,8%,Sublette,
,,,Steward,8%,Lee County,
,,,Compton,8%,Lee County,
,,,Lee,8%,Lee County,
,,,Harmon,8%,Lee County,
,,,West Brooklyn,8%,Lee County,
,,,Eldena,8%,Lee County,
,,,Nachusa,8%,Lee County,
,,,Lee Center,8%,Lee County,
,,,,,,
,,,,,,
Illinois,Livingston County,8.25%,Pontiac,7.25%,Pontiac,
,,,Fairbury,7.25%,Fairbury,
,,,Dwight,8.25%,Dwight (Livingston Co),
,,,Forrest,7.25%,Forrest,
,,,Flanagan,7.25%,Livingston County,
,,,Odell,7.25%,Odell,
,,,Chatsworth,8.25%,Chatsworth,
,,,Cornell,7.25%,Livingston County,
,,,Cullom,7.25%,Cullom,
,,,Saunemin,7.25%,Livingston County,
,,,Ancona,7.25%,Livingston County,
,,,Campus,7.25%,Campus,
,,,Strawn,7.25%,Livingston County,
,,,Emington,7.25%,Livingston County,
,,,Graymont,7.25%,Livingston County,
,,,Blackstone,7.25%,Livingston County,
,,,Long Point,7.25%,Long Point,
,,,,,,
,,,,,,
Illinois,Logan County,8.75%,Lincoln,9%,Lincoln,
,,,Atlanta,8%,Atlanta,
,,,Mount Pulaski,8%,Mount Pulaski,
,,,Elkhart,8%,Logan County,
,,,Emden,8%,Emden,
,,,Middletown,8%,Middletown,
,,,New Holland,8%,New Holland,
,,,Latham,8%,Latham,
,,,Beason,8%,Logan County,
,,,Chestnut,8%,Logan County,
,,,Cornland,8%,Logan County,
,,,Lawndale,8%,Logan County,
,,,Hartsburg,8%,Logan County,
,,,Lake Fork,8%,Logan County,
,,,,,,
,,,,,,
Illinois,Macon County,9.25%,Decatur,9.25%,Decatur,
,,,Mt Zion,7.75%,Mount Zion,
,,,Forsyth,8.75%,Forsyth,
,,,Argenta,7.75%,Macon County,
,,,Maroa,8.75%,Maroa Bd Sp,
,,,Macon,7.75%,Macon County,
,,,Blue Mound,7.75%,Blue Mound,
,,,Oreana,7.75%,Macon County,
,,,Warrensburg,7.75%,Warrensburg,
,,,Niantic,7.75%,Niantic,
,,,Boody,7.75%,Macon County,
,,,Elwin,7.75%,Macon County,
,,,Harristown,7.75%,Harristown,
,,,,,,
,,,,,,
Illinois,Macoupin County,8.25%,Carlinville,8%,Carlinville,
,,,Staunton,7%,Staunton,
,,,Gillespie,7%,Gillespie,
,,,Bunker Hill,7%,Macoupin County,
,,,Virden,7%,Virden (Macoupin Co),
,,,Girard,7%,Macoupin County,
,,,Mount Olive,7%,Mount Olive,
,,,Shipman,7%,Macoupin County,
,,,Benld,7%,Benld,
,,,Palmyra,7%,Macoupin County,
,,,Medora,7%,Macoupin County,
,,,Chesterfield,7%,Macoupin County,
,,,Wilsonville,7%,Wilsonville,
,,,Piasa,7%,Macoupin County,
,,,Hettick,7%,Macoupin County,
,,,Modesto,7%,Macoupin County,
,,,Nilwood,7%,Nilwood,
,,,Eagarville,7%,Eagerville,
,,,Sawyerville,7%,Sawyerville,
,,,,,,
Illinois,Madison County,8.35%,Granite City,8%,Granite,
,,,Collinsville,8%,Collinsville (Madison Co),
,,,Edwardsville,7%,Edwardsville (Inside Metro East Transit Dist),
,,,Alton,8%,Alton,
,,,Godfrey,7%,Godfrey,
,,,Highland,8%,Highland (Inside Both Metro East Park & Rec And Metro East Transit Districts),
,,,Troy,7%,Troy (Inside Both Metro East Park & Rec And Metro East Transit Districts),
,,,Glen Carbon,7%,Glen Carbon/Metro East Park & Rec,
,,,Bethalto,7%,Bethalto,
,,,Wood River,8%,Wood River,
,,,East Alton,7%,East Alton,
,,,Maryville,7%,Maryville,
,,,Madison,7%,Madison (Madison Co),
,,,Cottage Hills,7%,Madison Co Metro Park Rec,
,,,Worden,7%,Madison County,
,,,Moro,7%,Madison Co Metro Park Rec,
,,,Saint Jacob,7%,Madison Co Metro Park Rec,
,,,Alhambra,7%,Madison County,
,,,South Roxana,7%,South Roxana,
,,,Marine,7%,Marine,
,,,Roxana,7%,Roxana,
,,,Hartford,7%,Hartford,
,,,New Douglas,7%,Madison County,
,,,Dorsey,7%,Madison Co Metro Park Rec,
,,,Hamel,7%,Hamel,
,,,Venice,7%,Venice,
,,,Livingston,7%,Livingston,
,,,,,,
,,,,,,
Illinois,Marion County,8.50%,Centralia,8%,Centralia (Marion Co),
,,,Salem,9%,Salem,
,,,Sandoval,8%,Sandoval,
,,,Iuka,8%,Marion County,
,,,Odin,8%,Marion County,
,,,Kinmundy,8%,Marion County,
,,,Patoka,8%,Patoka,
,,,Walnut Hill,7%,Jefferson County,
,,,Kell,8%,Marion County,
,,,Alma,8%,Marion County,
,,,Vernon,8%,Marion County,
,,,,,,
,,,,,,
Illinois,Marshall County,6.25%,Lacon,6%,Lacon,
,,,Henry,6%,Henry,
,,,Toluca,6%,Toluca,
,,,Sparland,6%,Marshall County,
,,,Wenona,6%,Wenona (Marshall Co),
,,,Varna,6%,Marshall County,
,,,La Rose,6%,La Rose,
,,,Camp Grove,6%,Marshall County,
,,,,,,
,,,,,,
Illinois,Mason County,7.75%,Havana,8%,Havana,
,,,Manito,7%,Tazewell County,
,,,Mason City,7%,Mason City (Mason Co),
,,,San Jose,7%,San Jose (Mason Co),
,,,Bath,7%,Mason County,
,,,Topeka,7%,Mason County,
,,,Easton,7%,Mason County,
,,,Kilbourne,7%,Mason County,
,,,Forest City,7%,Forest,
,,,,,,
,,,,,,
Illinois,Massac County,6.25%,Metropolis,6%,Metropolis,
,,,Brookport,6%,Massac County,
,,,Belknap,6%,Massac County,
,,,,,,
,,,,,,
Illinois,Mcdonough County,9.00%,Macomb,9%,Macomb,
,,,Bushnell,9%,Bushnell,
,,,Colchester,8%,Mcdonough County,
,,,Plymouth,8%,Mcdonough County,
,,,Blandinsville,8%,Blandinsville,
,,,Industry,8%,Industry,
,,,Good Hope,8%,Good Hope,
,,,Adair,8%,Mcdonough County,
,,,Sciota,8%,Mcdonough County,
,,,Bardolph,8%,Bardolph,
,,,Tennessee,8%,Mcdonough County,
,,,Prairie City,8%,Prairie,
,,,,,,
,,,,,,
Illinois,Mchenry County,8.00%,Crystal Lake,7.75%,Crystal Lake,
,,,Mchenry,7.75%,Mchenry,
,,,Algonquin,7.75%,Algonquin (Mc Henry Co),
,,,Woodstock,8.00%,Woodstock,
,,,Lake In The Hills,8.00%,Lake In The Hills,
,,,Cary,7.00%,Cary,
,,,Huntley,8.00%,Huntley (Mc Henry Co),
,,,Mchenry,7.00%,Mchenry County,
,,,Harvard,7.00%,Harvard,
,,,Marengo,7.00%,Marengo,
,,,Crystal Lake,7.00%,Mchenry County,
,,,Wonder Lake,7.00%,Mchenry County,
,,,Spring Grove,7.75%,Spring Grove,
,,,Island Lake,7.00%,Island Lake (Lake Co),
,,,Fox River Grove,7.00%,Fox River Grove (Mc Henry Co),
,,,Richmond,7.00%,Richmond,
,,,Hebron,7.00%,Hebron,
,,,Union,7.00%,Mchenry County,
,,,Ringwood,7.00%,Ringwood,
,,,,,,
,,,,,,
Illinois,Mclean County,8.75%,Bloomington,8.75%,Bloomington,
,,,Normal,8.75%,Normal,
,,,Bloomington,6.25%,Mclean County,
,,,Heyworth,6.25%,Heyworth,
,,,Le Roy,6.75%,Leroy,
,,,Lexington,6.75%,Lexington,
,,,Hudson,6.25%,Hudson,
,,,Chenoa,7.75%,Chenoa,
,,,Danvers,6.25%,Mclean County,
,,,Gridley,6.25%,Gridley,
,,,Downs,6.25%,Mclean County,
,,,Carlock,6.25%,Mclean County,
,,,Towanda,6.25%,Mclean County,
,,,Colfax,6.25%,Colfax,
,,,Mc Lean,6.75%,Mclean,
,,,Saybrook,6.25%,Saybrook,
,,,Stanford,6.25%,Mclean County,
,,,Arrowsmith,6.25%,Mclean County,
,,,Ellsworth,6.25%,Mclean County,
,,,Merna,6.25%,Mclean County,
,,,Anchor,6.25%,Anchor,
,,,Normal,8.75%,Bloomington,
,,,Cropsey,6.25%,Mclean County,
,,,Shirley,6.25%,Mclean County,
,,,Bellflower,6.25%,Bellflower,
,,,Cooksville,6.25%,Cooksville,
,,,,,,
,,,,,,
Illinois,Menard County,8.75%,Petersburg,8.25%,Menard County,
,,,Athens,8.25%,Menard County,
,,,Greenview,8.25%,Menard County,
,,,Tallula,8.25%,Tallula,
,,,Oakford,8.25%,Menard County,
,,,Lincolns New Salem,8.75%,Petersburg Bd Sp,
,,,,,,
Illinois,Mercer County,7.25%,Aledo,7.25%,Aledo,
,,,Sherrard,7.25%,Mercer County,
,,,Viola,7.25%,Viola,
,,,New Boston,7.25%,Mercer County,
,,,New Windsor,7.25%,Windsor (Mercer Co),
,,,Reynolds,7.25%,Rock Island County,
,,,Joy,7.25%,Joy,
,,,Keithsburg,7.25%,Keithsburg,
,,,Matherville,7.25%,Matherville,
,,,Seaton,7.25%,Seaton,
,,,Preemption,7.25%,Mercer County,
,,,North Henderson,7.25%,North Henderson,
,,,,,,
,,,,,,
Illinois,Monroe County,7.50%,Waterloo,7.50%,Monroe County,
,,,Columbia,7.50%,Columbia (Monroe Co),
,,,Valmeyer,7.50%,Valmeyer,
,,,Fults,7.50%,Monroe County,
,,,Hecker,7.50%,Hecker,
,,,Renault,7.50%,Monroe County,
,,,Maeystown,7.50%,Maeystown,
,,,,,,
,,,,,,
Illinois,Montgomery County,8.25%,Litchfield,8%,Litchfield,
,,,Hillsboro,7%,Hillsboro,
,,,Nokomis,7%,Nokomis,
,,,Raymond,7%,Raymond,
,,,Coffeen,7%,Coffeen,
,,,Witt,7%,Witt,
,,,Farmersville,8%,Farmersville,
,,,Irving,7%,Montgomery County,
,,,Fillmore,7%,Montgomery County,
,,,Waggoner,7%,Macoupin County,
,,,Butler,7%,Montgomery County,
,,,Ohlman,7%,Ohlman,
,,,Panama,7%,Panama (Montgomery Co),
,,,Walshville,7%,Montgomery County,
,,,Taylor Springs,7%,Taylor Springs,
,,,,,,
,,,,,,
Illinois,Morgan County,8.00%,Jacksonville,8%,Jacksonville,
,,,Waverly,7%,Waverly,
,,,Murrayville,7%,Morgan County,
,,,Meredosia,7%,Meredosia,
,,,Franklin,7%,Morgan County,
,,,Chapin,7%,Chapin,
,,,Concord,7%,Concord,
,,,Woodson,7%,Woodson,
,,,Alexander,7%,Morgan County,
,,,Literberry,7%,Morgan County,
,,,,,,
,,,,,,
Illinois,Moultrie County,7.75%,Sullivan,6.75%,Sullivan,
,,,Lovington,6.75%,Lovington,
,,,Bethany,6.75%,Bethany,
,,,Dalton City,7.75%,Macon County,
,,,Gays,6.75%,Gays,
,,,,,,
,,,,,,
Illinois,Ogle County,7.25%,Rochelle,7.00%,Rochelle,
,,,Byron,7.25%,Byron,
,,,Oregon,7.25%,Oregon,
,,,Mount Morris,6.25%,Mount Morris,
,,,Polo,6.25%,Polo,
,,,Stillman Valley,6.25%,Ogle County,
,,,Davis Junction,6.25%,Davis Junction,
,,,Forreston,6.25%,Forreston,
,,,Leaf River,6.25%,Ogle County,
,,,Monroe Center,6.25%,Ogle County,
,,,Chana,6.25%,Ogle County,
,,,Baileyville,6.25%,Ogle County,
,,,Lindenwood,6.25%,Ogle County,
,,,Creston,6.25%,Creston,
,,,Esmond,6.25%,Dekalb County,
,,,Holcomb,6.25%,Ogle County,
,,,Woosung,6.25%,Ogle County,
,,,,,,
,,,,,,
Illinois,Peoria County,9.00%,Peoria,9.00%,Peoria,
,,,Peoria,8.50%,Bartonville,
,,,Chillicothe,7.75%,Chillicothe,
,,,Dunlap,7.25%,Peoria County,
,,,Peoria Heights,8.75%,Peoria Heights (Peoria Co),
,,,Mapleton,7.25%,Peoria County,
,,,Brimfield,7.25%,Peoria County,
,,,Princeville,7.25%,Princeville,
,,,Hanna City,7.25%,Peoria County,
,,,Elmwood,7.25%,Elmwood,
,,,Edwards,7.25%,Peoria County,
,,,Glasford,7.25%,Peoria County,
,,,Trivoli,7.25%,Peoria County,
,,,Edelstein,7.25%,Peoria County,
,,,Rome,7.25%,Peoria County,
,,,Laura,7.25%,Peoria County,
,,,Mossville,7.25%,Peoria County,
,,,Kingston Mines,7.25%,Kingston Mines,
,,,,,,
,,,,,,
Illinois,Perry County,9.25%,Du Quoin,9.25%,Du Quoin,
,,,Pinckneyville,7.75%,Perry County,
,,,Coulterville,7.75%,Coulterville,
,,,Tamaroa,7.75%,Perry County,
,,,Cutler,7.75%,Cutler,
,,,Willisville,7.75%,Willisville,
,,,,,,
,,,,,,
Illinois,Piatt County,8.25%,Monticello,7.25%,Monticello,
,,,Bement,7.25%,Bement,
,,,Cerro Gordo,7.25%,Cerro Gordo,
,,,Mansfield,7.25%,Mansfield,
,,,White Heath,7.25%,Piatt County,
,,,Hammond,7.25%,Hammond,
,,,De Land,8.25%,De Land,
,,,Cisco,7.25%,Cisco,
,,,Milmine,7.25%,Piatt County,
,,,La Place,7.25%,Piatt County,
,,,,,,
,,,,,,
Illinois,Pike County,7.75%,Pittsfield,7.75%,Pittsfield,
,,,Barry,7.75%,Barry,
,,,Griggsville,7.75%,Griggsville,
,,,Pleasant Hill,7.75%,Pleasant Hill,
,,,Nebo,7.75%,Pike County,
,,,Hull,7.75%,Pike County,
,,,Baylis,7.75%,Pike County,
,,,New Canton,7.75%,Pike County,
,,,Pearl,7.75%,Pike County,
,,,Perry,7.75%,Perry,
,,,Milton,7.75%,Milton,
,,,Rockport,7.75%,Pike County,
,,,New Salem,7.75%,Pike County,
,,,Kinderhook,7.75%,Kinderhook,
,,,Chambersburg,7.75%,Pike County,
,,,,,,
,,,,,,
Illinois,Pope County,6.25%,Golconda,6.25%,Pope County,
,,,Herod,6.25%,Pope County,
,,,Eddyville,6.25%,Eddyville,
,,,,,,
,,,,,,
Illinois,Pulaski County,6.25%,Mounds,6.25%,Mounds,
,,,Ullin,6.25%,Pulaski County,
,,,Karnak,6.25%,Massac County,
,,,Grand Chain,6.25%,Pulaski County,
,,,Villa Ridge,6.25%,Pulaski County,
,,,Mound City,6.25%,Mound,
,,,Olmsted,6.25%,Pulaski County,
,,,Joppa,6.25%,Joppa,
,,,Perks,6.25%,Pulaski County,
,,,Pulaski,6.25%,Pulaski County,
,,,,,,
,,,,,,
Illinois,Putnam County,6.25%,Granville,6.25%,Granville,
,,,Hennepin,6.25%,Hennepin,
,,,Putnam,6.25%,Putnam County,
,,,Magnolia,6.25%,Magnolia,
,,,Mc Nabb,6.25%,Putnam County,
,,,Mark,6.25%,Mark,
,,,Standard,6.25%,Standard (Putnam Co),
,,,,,,
,,,,,,
Illinois,Randolph County,8.25%,Red Bud,7.25%,Red Bud,
,,,Chester,7.25%,Chester,
,,,Sparta,8.25%,Sparta,
,,,Steeleville,7.25%,Steeleville,
,,,Evansville,7.25%,Randolph County,
,,,Percy,7.25%,Randolph County,
,,,Prairie Du Rocher,7.25%,Randolph County,
,,,Ellis Grove,7.25%,Randolph County,
,,,Tilden,7.25%,Tilden,
,,,Baldwin,7.25%,Randolph County,
,,,Modoc,7.25%,Randolph County,
,,,Walsh,7.25%,Randolph County,
,,,Rockwood,7.25%,Randolph County,
,,,,,,
,,,,,,
Illinois,Richland County,7.75%,Olney,7.75%,Olney,
,,,Noble,7.75%,Richland County,
,,,Claremont,7.75%,Richland County,
,,,Dundas,7.75%,Richland County,
,,,Calhoun,7.75%,Richland County,
,,,Parkersburg,7.75%,Richland County,
,,,,,,
,,,,,,
Illinois,Rock Island County,8.50%,Moline,8.50%,Moline,
,,,Rock Island,8.50%,Rock Island,
,,,East Moline,7.75%,East Moline,
,,,Milan,7.25%,Rock Island County,
,,,Silvis,7.75%,Silvis,
